,id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName,text_emotion
3535,Ugi2Z3G6noJH-HgCoAEC,0.0,0,2016-09-30 19:42:56,Triton,"I&#39;m going to call it, the kid in <a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m19s"">1:19</a> is a Young Tom Riddle, the future Dark Lord.",UCygQJuMsRk-H-jO5gYFiG3Q,http://www.youtube.com/channel/UCygQJuMsRk-H-jO5gYFiG3Q,0,,,0.0
3536,UgjVH75h9vYxkngCoAEC,0.0,0,2016-09-30 19:42:51,Laurent de Maisonneuve,"If they ever cast a young Dumbledore in a prequel, it should be played by Michael Fassbender.",UC9w8KaM0HPhe0lcz6gTNlrg,http://www.youtube.com/channel/UC9w8KaM0HPhe0lcz6gTNlrg,0,,,0.34
3537,UgjPDgexFWqEr3gCoAEC,6.0,4,2016-09-30 19:22:19,John Disco,"I feel the movie is going to be good as all the harry potters&#39; movies is. But the problem is i didnt get this &quot;wizardry world&quot; feeling like i have every time i watch all the harry potters&#39; movies. It like watching something else and forget this is in the same world as harry potters&#39; series. Perhaps its in a different setting, but i feel that not the case. anyone know what i mean here?",UCUV5NsXM2bi8vpCgszfZjqw,http://www.youtube.com/channel/UCUV5NsXM2bi8vpCgszfZjqw,0,,,0.34
3538,UgjPDgexFWqEr3gCoAEC.8JSyc42hhFA8JvtNM9Kkp5,,0,2016-10-12 10:13:41,Roxanne Veridiano,j know what ypu mean i agree with you,UCqVayncJ6bz5rVZvft4dthA,http://www.youtube.com/channel/UCqVayncJ6bz5rVZvft4dthA,1,UgjPDgexFWqEr3gCoAEC,John Disco,0.3612
3539,UgjPDgexFWqEr3gCoAEC.8JSyc42hhFA8JVN3GGmXOC,,0,2016-10-01 17:43:05,John Disco,@Callian r why did your post got spammed? I like your point. I guess that explained it.,UCUV5NsXM2bi8vpCgszfZjqw,http://www.youtube.com/channel/UCUV5NsXM2bi8vpCgszfZjqw,1,UgjPDgexFWqEr3gCoAEC,John Disco,0.3612
3540,UgjPDgexFWqEr3gCoAEC.8JSyc42hhFA8JVEH68tFr7,,0,2016-10-01 16:26:20,John Disco,"@Declan Casey saying ""wizarding"" make it sound like an amateur would say, so I prefer wizardry. Thank you very much! Also, I was not referring to the amusement park but as a description. Moverover, said the one who wrote ""bitches"". That is a plural nouns, there is only one ""me."" So....before you go on calling ""fucking dumb *bitch*"" take a look at yourself and stay in school. Don't try to fix me if you can't fix yourself.",UCUV5NsXM2bi8vpCgszfZjqw,http://www.youtube.com/channel/UCUV5NsXM2bi8vpCgszfZjqw,1,UgjPDgexFWqEr3gCoAEC,John Disco,-0.4214
3541,UgjPDgexFWqEr3gCoAEC.8JSyc42hhFA8JVDtIFQsx5,,0,2016-10-01 16:22:57,John Disco,"@Ben Farmer-Webb Oh they are in america?!? gosh i thought it's take place at the moon:o no duh Sherlock, even if it's in america, most of the time in harry potter series they're not in london. sure it take place in uk but you'd forget that they're in uk.Like the feel you're in a different world. I don't really know how to say it in words. I would say, it doesn't make me feel to forget they are in america. But seriously man, I can't say it in words.﻿",UCUV5NsXM2bi8vpCgszfZjqw,http://www.youtube.com/channel/UCUV5NsXM2bi8vpCgszfZjqw,1,UgjPDgexFWqEr3gCoAEC,John Disco,-0.8168
3542,UgjPDgexFWqEr3gCoAEC.8JSyc42hhFA8JUpPkI5osk,,1,2016-10-01 12:40:19,Ben Farmer-Webb,What do you mean you don't feel like it's in a different setting? They already stated that it's in AMERICA!,UCbSSw9amAo3VAew-8Yb4Kjw,http://www.youtube.com/channel/UCbSSw9amAo3VAew-8Yb4Kjw,1,UgjPDgexFWqEr3gCoAEC,John Disco,-0.3404
3543,UgjPDgexFWqEr3gCoAEC.8JSyc42hhFA8JTbiC7CE-L,,1,2016-10-01 01:21:24,Reed,"No I don't. Also, it's the fucking ""wizarding world"" you fucking dumb bitches. You'd think after it being quoted around 10 times each trailer, you would begin to catch the fuck on, but nope.",UC4Rubu1gUAANds2xq1ihbOw,http://www.youtube.com/channel/UC4Rubu1gUAANds2xq1ihbOw,1,UgjPDgexFWqEr3gCoAEC,John Disco,-0.7741
3544,Ugjf7g7vo3pSAHgCoAEC,0.0,0,2016-09-30 19:12:12,basboosa,So this is Xmen meets Harry Potter! <br /><br />Still looking forward to it,UC2-YrkJM0Gy5X2-Yvx-3_bA,http://www.youtube.com/channel/UC2-YrkJM0Gy5X2-Yvx-3_bA,0,,,0.0
3545,UgikrslDG5L7hHgCoAEC,0.0,0,2016-09-30 18:42:40,Gareth Josafat,damn! it&#39;s so good.. no.. brilliant!! so excited!!! can&#39;t waiiit!!!! aaaaarrrggghhhhhh,UCVDgUmso06RF8SdYKtnzJ0Q,http://www.youtube.com/channel/UCVDgUmso06RF8SdYKtnzJ0Q,0,,,0.7682
3546,UghDA0CsRDUab3gCoAEC,0.0,0,2016-09-30 18:39:33,Randy Dominguez,"no matter what modern trailer it is, we all love to hear that glimpse of John Williams.",UCxw2NyfmN7N88wl4N5rFkUA,http://www.youtube.com/channel/UCxw2NyfmN7N88wl4N5rFkUA,0,,,0.4767
3547,UgizQvRxyuH2aXgCoAEC,1.0,0,2016-09-30 18:18:48,vournalist,"It&#39;d be so dope if Harry, Hermione and Ron made a cameo. <br />-Nancy :)",UCCvFX14kc4qRDLbgeS9GthQ,http://www.youtube.com/channel/UCCvFX14kc4qRDLbgeS9GthQ,0,,,0.4588
3548,UgizQvRxyuH2aXgCoAEC.8JSrLqeBG-T8JSsO5bFvse,,0,2016-09-30 18:27:50,Julia Galley,they weren't even alive back then lol,UCUGBCoY7oq8Dm_8088FvpRg,http://www.youtube.com/channel/UCUGBCoY7oq8Dm_8088FvpRg,1,UgizQvRxyuH2aXgCoAEC,vournalist,0.1571
3549,Ugj0Soh55mgPlHgCoAEC,0.0,0,2016-09-30 18:16:01,Hashim Javed,I am so sick of J.K. Rowling. I wont watch this out of sheer protest.,UCCGxsVTnNrH-Ogm3SvwpQGQ,http://www.youtube.com/channel/UCCGxsVTnNrH-Ogm3SvwpQGQ,0,,,-0.6801
3550,Ugi-vuyS-DnAV3gCoAEC,0.0,0,2016-09-30 18:09:55,Vivek Raghuram,"What beast is the one shown in <a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=0m56s"">0:56</a> ?",UCO4vceLi09xh0-lg62QT1Ig,http://www.youtube.com/channel/UCO4vceLi09xh0-lg62QT1Ig,0,,,0.0
3551,Ughyb3VGbyhXoXgCoAEC,0.0,0,2016-09-30 18:06:39,William Lamb,"I have misgivings about this being set in America as JK Rowling has shown herself ignorant of American myths and legends. But, I will give this film a chance before lambasting it completely.",UCfeduM5iBaIDkEMoIqalNTg,http://www.youtube.com/channel/UCfeduM5iBaIDkEMoIqalNTg,0,,,0.368
3552,UggT2izB6GvpZngCoAEC,0.0,0,2016-09-30 17:53:41,RCYBER_X04,This is the continuation of Harry Potter?,UCFihLBMYDaTkykvQ_wE0ZGQ,http://www.youtube.com/channel/UCFihLBMYDaTkykvQ_wE0ZGQ,0,,,0.0
3553,UghO_kV1a30TuXgCoAEC,0.0,0,2016-09-30 17:47:08,adem,"I don&#39;t know why but this movie does not interest me at all.... I will go see it but it just looks boring as in story line and characters., maybe because I&#39;m used to harry Potter and have grow up with them for God knows how many years..... But I will go see this not to be bias",UCKbJoiCFtAvLqDRPgxnsBCg,http://www.youtube.com/channel/UCKbJoiCFtAvLqDRPgxnsBCg,0,,,-0.4724
3554,Ugi6iQvJhcQwEHgCoAEC,5.0,148,2016-09-30 17:44:41,Syrus7sk,A rather mumbly trailer.,UC8dvz58cHy5xSvNbE3y9YLg,http://www.youtube.com/channel/UC8dvz58cHy5xSvNbE3y9YLg,0,,,0.0
3555,Ugi6iQvJhcQwEHgCoAEC.8JSnS4VQYvy8Kuec-bU9gu,,1,2016-11-05 19:16:54,Brian Jensen,"It's rather white, too, for being set in 1920's Harlem.",UCH38B0EFvEE-8SFHRMZz35Q,http://www.youtube.com/channel/UCH38B0EFvEE-8SFHRMZz35Q,1,Ugi6iQvJhcQwEHgCoAEC,Syrus7sk,0.0
3556,Ugi6iQvJhcQwEHgCoAEC.8JSnS4VQYvy8JZiKPhKXJh,,3,2016-10-03 10:14:38,AA VFX,"Please add english subtitles, i can't understand some syncs",UCilPIl-SwFbtsoH8WLnvlfA,http://www.youtube.com/channel/UCilPIl-SwFbtsoH8WLnvlfA,1,Ugi6iQvJhcQwEHgCoAEC,Syrus7sk,0.3182
3557,Ugi6iQvJhcQwEHgCoAEC.8JSnS4VQYvy8JYxQ7v21PV,,5,2016-10-03 03:07:15,PalemoonTwilight,Codysir Shhhhh...Don't tell these muggles anything. 🙅🏻,UCIXFQfa9eTduen0tDlBMYEQ,http://www.youtube.com/channel/UCIXFQfa9eTduen0tDlBMYEQ,1,Ugi6iQvJhcQwEHgCoAEC,Syrus7sk,0.0
3558,Ugi6iQvJhcQwEHgCoAEC.8JSnS4VQYvy8JWPuQkWO8c,,5,2016-10-02 03:27:12,Steph Ponsi,seems like theres a lot of whispering,UCRHm09hhyvtwjpa8h0bZrAw,http://www.youtube.com/channel/UCRHm09hhyvtwjpa8h0bZrAw,1,Ugi6iQvJhcQwEHgCoAEC,Syrus7sk,0.3612
3559,Ugi6iQvJhcQwEHgCoAEC.8JSnS4VQYvy8JStLXM8LmP,,48,2016-09-30 18:36:13,Codysir,Syrus7sk **Agressivly mumbles**,UCyYd2uYdkudZQSc0lxcE_JA,http://www.youtube.com/channel/UCyYd2uYdkudZQSc0lxcE_JA,1,Ugi6iQvJhcQwEHgCoAEC,Syrus7sk,0.0
3560,UgjG-tzy4iUO7HgCoAEC,0.0,0,2016-09-30 17:42:01,Joseph Johnson,"32,000 likes and not even 500 dislikes ? This movie is gunna explode at the box office! Can&#39;t wait :)",UCRjucuFzwV9l9e8z8S-ZDYA,http://www.youtube.com/channel/UCRjucuFzwV9l9e8z8S-ZDYA,0,,,0.81
3561,UghKZ7RXHQ9iiHgCoAEC,0.0,0,2016-09-30 17:36:21,Mahin Haque,Oh My GOD... no I&#39;m not crying.. okay may be a little :&#39;),UC-jrmPNmmehCUA6QHo7vxuQ,http://www.youtube.com/channel/UC-jrmPNmmehCUA6QHo7vxuQ,0,,,-0.434
3562,Ugg53EUDlc4sSngCoAEC,0.0,0,2016-09-30 17:34:32,Bismah Butt,omdz<br />I did my research and there&#39;s going to be a fantastic beasts and where to find them 2.....<br />IM FREAKING OUT SOO MUCH RIGHT NOW,UCdWWODtY5-hSeebt6BCKH4g,http://www.youtube.com/channel/UCdWWODtY5-hSeebt6BCKH4g,0,,,0.0173
3563,UghbNrCnrubzwHgCoAEC,0.0,0,2016-09-30 17:34:22,internet RETARD,"i am dying to see this movie<br /><a href=""http://www.youtube.com/results?search_query=%23harrypotterfan"">#harrypotterfan</a>",UCG1ldSx3XPGFCe4m7lE2OSA,http://www.youtube.com/channel/UCG1ldSx3XPGFCe4m7lE2OSA,0,,,0.0
3564,Ugg941m-pMSwDHgCoAEC,0.0,0,2016-09-30 17:31:10,Sandra Van Den Driesen,"am excited for this movie. yay, Eddie Redmayne.😄😘",UCoK9nbOEhx5xR4IOkD_v2Xw,http://www.youtube.com/channel/UCoK9nbOEhx5xR4IOkD_v2Xw,0,,,0.7003
3565,Ughli46OooNf2ngCoAEC,0.0,0,2016-09-30 17:27:02,Diiana Ajata,cryy and cry,UCEkBdpVqzO03XDXzqNY7hdQ,http://www.youtube.com/channel/UCEkBdpVqzO03XDXzqNY7hdQ,0,,,-0.4767
3566,UggkgRarlniM9HgCoAEC,0.0,0,2016-09-30 17:24:31,Laurent de backer,"This is related to Grindelwald&#39;s attacks in Europe, this could mean war&quot;. The name Grindelwald is indeed being said, man, if this shows the time with Grindelwald, that would be so awesome, I really hope they continue with this, love it! &lt;3",UCcCUhkhJ6fsy3EKnIeGk57A,http://www.youtube.com/channel/UCcCUhkhJ6fsy3EKnIeGk57A,0,,,0.92
3567,UgjvTNqOm3fM7ngCoAEC,0.0,0,2016-09-30 17:23:39,dennyfrontier,I bet theres a good vore scene in this somewhere,UCo-dSdblulFziBn5A1Q2C0g,http://www.youtube.com/channel/UCo-dSdblulFziBn5A1Q2C0g,0,,,0.4404
3568,Ugil1MRgrosRwXgCoAEC,0.0,0,2016-09-30 17:19:47,Laurent de backer,"Okay so first of all, i love Harry Potter, i really do. But i have a question in mind. Why did this fight (battle) or whatever, looked better then the one with Harry VS Voldie ? This looks so great! I can&#39;t wait for it to come out :-)",UCcCUhkhJ6fsy3EKnIeGk57A,http://www.youtube.com/channel/UCcCUhkhJ6fsy3EKnIeGk57A,0,,,0.9304
3569,UgjB913nPS7HfHgCoAEC,0.0,0,2016-09-30 17:04:10,DaBezz,I&#39;m surprised his wand doesn&#39;t glow green or blue and doesn&#39;t make a comforting sound,UCWx5X8iFIK51EXZgmvWiS1A,http://www.youtube.com/channel/UCWx5X8iFIK51EXZgmvWiS1A,0,,,0.5574
3570,UghP42rxML0JFHgCoAEC,4.0,167,2016-09-30 16:49:47,Marin Lepur,Ezra Miller&#39;s haircut is so fabulous,UCIQQq-pgGpJEghGFuiyi-MQ,http://www.youtube.com/channel/UCIQQq-pgGpJEghGFuiyi-MQ,0,,,0.656
3571,UghP42rxML0JFHgCoAEC.8JSh9sDaMzc8KI2Ik0zyaf,,1,2016-10-21 10:02:58,Stampylovecat123,Paul Baker wtf u a bot or something? I ain't falling for scams.,UCdIINyKoG2J27ZE8tpTxvKw,http://www.youtube.com/channel/UCdIINyKoG2J27ZE8tpTxvKw,1,UghP42rxML0JFHgCoAEC,Marin Lepur,-0.0731
3572,UghP42rxML0JFHgCoAEC.8JSh9sDaMzc8JVbh7iU4ao,,1,2016-10-01 19:59:44,Paul Baker,"*LeakedMovies. net* Hi everybody, I've found leaked version of Fantastic Beasts and Where to Find Them, so it might help you. I've watched it and I must say I am delighted. The best scene of movie is from 41 to 47 minute, I've shuddered! It would be the the best movie lately made. Version which I found is decent good quality of sound and video (720p as I can see). There are added German, Dutch and French subtitles. Here is link on the top of this post :) I think it will help you, also if it does thumbs up my comment if quality is good :) Best wishes everybody ;)",UCaP0Ejyr7rROJ-DNPx4KzIQ,http://www.youtube.com/channel/UCaP0Ejyr7rROJ-DNPx4KzIQ,1,UghP42rxML0JFHgCoAEC,Marin Lepur,0.9902
3573,UghP42rxML0JFHgCoAEC.8JSh9sDaMzc8JUb11AYsiL,,2,2016-10-01 10:34:37,Adam Zaar,"ezra umm how interesting lmfao it's funny how these westerners are using turkic names and arabic names these days... these westerners use pick on people with different names, now there naming there kids with those names ummm",UCVGdNf0pUWAhJTsZJCXg7Ow,http://www.youtube.com/channel/UCVGdNf0pUWAhJTsZJCXg7Ow,1,UghP42rxML0JFHgCoAEC,Marin Lepur,0.8442
3574,UghP42rxML0JFHgCoAEC.8JSh9sDaMzc8JShgogSRjB,,1,2016-09-30 16:54:24,Nicole Di Angelo,Marin Lepur that's what I was thinking. It's goddamn amazing. I'm digging it.,UChQKelOXyeDSLTA6xj5IP_w,http://www.youtube.com/channel/UChQKelOXyeDSLTA6xj5IP_w,1,UghP42rxML0JFHgCoAEC,Marin Lepur,0.1779
3575,UghM-UiEku7xyXgCoAEC,0.0,0,2016-09-30 16:43:34,bdpchamp,The CGI looks kinda low budget in all honesty.,UCHf6n2TAJRFea7scD5Fbenw,http://www.youtube.com/channel/UCHf6n2TAJRFea7scD5Fbenw,0,,,0.3384
3576,UggxbLPH_B1tBXgCoAEC,0.0,0,2016-09-30 16:27:47,abudi Sofunny,😭😭😭😭😭 <br />I wanna watch this so bad,UCojKaGzRs2yWH24jNjWreDQ,http://www.youtube.com/channel/UCojKaGzRs2yWH24jNjWreDQ,0,,,-0.6696
3577,UgiFImvX9ReZVngCoAEC,0.0,0,2016-09-30 16:25:58,Ashish Nathani,I don&#39;t get all the people complaining that it looks fake. Like y&#39;all are aware that goblins and magic don&#39;t exist in real life aren&#39;t you? So this argument that the reality defying magical creatures don&#39;t look realistic is in and of itself a paradox. Just accept it and enjoy the movie good lord!,UCO3XIdQqFjK-bb69fn-99xA,http://www.youtube.com/channel/UCO3XIdQqFjK-bb69fn-99xA,0,,,0.4532
3578,UggpVKKw8kEus3gCoAEC,11.0,0,2016-09-30 16:16:26,Jude Ceant,the effects are terrible. I am now disappointed in this movie.,UCPIq9azKdbEYYmLJ6g4GKeA,http://www.youtube.com/channel/UCPIq9azKdbEYYmLJ6g4GKeA,0,,,-0.7351
3579,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38L8z-rCNMgf,,1,2016-11-11 18:03:40,Phade102,@Jude Ceant Could very well be. Harry potter had different people making the CGI so maybe they are just prefered to most people.,UCl_YRlc13_J2U8gAtQdGLNQ,http://www.youtube.com/channel/UCl_YRlc13_J2U8gAtQdGLNQ,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,0.3384
3580,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38L8wrCWmCA_,,0,2016-11-11 17:44:53,Jude Ceant,@Kryssy128 maybe but I just think the cg was done better in harry potter.,UCPIq9azKdbEYYmLJ6g4GKeA,http://www.youtube.com/channel/UCPIq9azKdbEYYmLJ6g4GKeA,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,0.5927
3581,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38L8wHBBsvgs,,1,2016-11-11 17:39:49,Phade102,"@Clapper  Harry potter had a ton of CGI. all of the spell effects and such for example were done with CG, all of the apparating, all of voldermorts black mist like teleporting. The only difference is that Fantastic beasts has a lot more magical creatures in it, whereas Harry potter had far less. the CGI is more evident in this series due to that.",UCl_YRlc13_J2U8gAtQdGLNQ,http://www.youtube.com/channel/UCl_YRlc13_J2U8gAtQdGLNQ,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,0.7269
3582,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38L8uKw23mAj,,0,2016-11-11 17:22:51,Clapper,How much CGI it has compared to harry potter series?: I dont remember Harry potter having that much CGI or at least people complaining about it.,UCMcfpTN7U0XdBT9fmNv6fog,http://www.youtube.com/channel/UCMcfpTN7U0XdBT9fmNv6fog,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,-0.2023
3583,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38JSwZx1gwXT,,2,2016-09-30 19:04:24,Phade102,"@Jude Ceant Step 5 is the only thing you need. Do you truly want to fix what you see as an issue? Its not going to happen unless you are willing to make the effort. I'm not trying to be a smartass, anyone can do it if you make the effort.",UCl_YRlc13_J2U8gAtQdGLNQ,http://www.youtube.com/channel/UCl_YRlc13_J2U8gAtQdGLNQ,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,0.0258
3584,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38JSvhhoh5So,,0,2016-09-30 18:56:52,Jude Ceant,Ok 1. Become rich millionaire but out studios force them to do better 2. Become serial killer who targets studio employees that suck. 3. Become governor and pass laws against ugly films. 4. Become God and decree to them that only good quality movies to be made. 5. Become the guy that designs the effects and never sell out.,UCPIq9azKdbEYYmLJ6g4GKeA,http://www.youtube.com/channel/UCPIq9azKdbEYYmLJ6g4GKeA,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,-0.4588
3585,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38JSrvxkGoxs,,3,2016-09-30 18:23:51,Phade102,@Jude Ceant Then you know where your career path should lead to. Prove to these people that they can do better.,UCl_YRlc13_J2U8gAtQdGLNQ,http://www.youtube.com/channel/UCl_YRlc13_J2U8gAtQdGLNQ,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,0.4404
3586,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38JSpkVix6fv,,1,2016-09-30 18:04:49,Jude Ceant,@Kryssy128 I won't accept that. They can do better.,UCPIq9azKdbEYYmLJ6g4GKeA,http://www.youtube.com/channel/UCPIq9azKdbEYYmLJ6g4GKeA,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,0.1818
3587,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38JSmjSw32zF,,1,2016-09-30 17:38:27,Phade102,"@Jude Ceant I agree they looked very cgi, but ultimately cgi is the way of the future these days.",UCl_YRlc13_J2U8gAtQdGLNQ,http://www.youtube.com/channel/UCl_YRlc13_J2U8gAtQdGLNQ,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,0.1901
3588,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38JSlidOFcVI,,1,2016-09-30 17:29:36,Jude Ceant,@Kryssy128 its just an opinion sir. the first few trailers had my interest peaked but this last one has its magic effects looking way too cgi-ish.,UCPIq9azKdbEYYmLJ6g4GKeA,http://www.youtube.com/channel/UCPIq9azKdbEYYmLJ6g4GKeA,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,0.25
3589,UggpVKKw8kEus3gCoAEC.8JSdLdiquN38JSgsfMogWH,,2,2016-09-30 16:47:17,Phade102,"Thats a shame, the movie does look like it has great potential, but if you dislike it I guess none of us should watch it.",UCl_YRlc13_J2U8gAtQdGLNQ,http://www.youtube.com/channel/UCl_YRlc13_J2U8gAtQdGLNQ,1,UggpVKKw8kEus3gCoAEC,Jude Ceant,-0.2846
3590,Ugi_pCv7HVrjXXgCoAEC,0.0,0,2016-09-30 16:14:50,Sarah Hunter,<b>screams</b>,UCpXKPku_vknrr-cmtstkl5g,http://www.youtube.com/channel/UCpXKPku_vknrr-cmtstkl5g,0,,,0.0
3591,UgiNsssryQtN7ngCoAEC,0.0,0,2016-09-30 16:14:17,Zunaid Ahmed,The new cash cow after that last harry potter,UC7usP1t12HCjv--1ojrXwUg,http://www.youtube.com/channel/UC7usP1t12HCjv--1ojrXwUg,0,,,0.0
3592,UgjSUgvFrU7K6ngCoAEC,0.0,0,2016-09-30 16:13:54,Volkan inceeren,HAYIRDA ŞERDE ALLAHTAN,UCcdFEifg6vaz8girw2uywow,http://www.youtube.com/channel/UCcdFEifg6vaz8girw2uywow,0,,,0.0
3593,UggxwZti8Kl1PngCoAEC,0.0,0,2016-09-30 16:12:31,Jo Chen,jolines demasiado para un trailer,UCMDK6a7M4-Fh4OkXrs2fr8w,http://www.youtube.com/channel/UCMDK6a7M4-Fh4OkXrs2fr8w,0,,,0.0
3594,UghFqtUzjNALKXgCoAEC,0.0,2,2016-09-30 16:08:24,Jaydev Solanki,waiting to lost in wizarding world again!!!,UC-KO9F5Tw35Z9j_OIC9UbFw,http://www.youtube.com/channel/UC-KO9F5Tw35Z9j_OIC9UbFw,0,,,-0.4898
3595,Ugj5FcbCCF9U-ngCoAEC,0.0,1,2016-09-30 16:07:04,DeadProphetsFate,thought Nintendo was trolling us about the NX in the beginning 😅😅😅!!!,UCfIZyhPYfADII0a0cu3oGIQ,http://www.youtube.com/channel/UCfIZyhPYfADII0a0cu3oGIQ,0,,,0.0
3596,UghYiA_YLZe-SXgCoAEC,0.0,0,2016-09-30 16:02:26,Raven Reborn,I teared up. I&#39;m so happy.,UC_PF5DbsjRTAnXDN2_RMI-Q,http://www.youtube.com/channel/UC_PF5DbsjRTAnXDN2_RMI-Q,0,,,0.6948
3597,UghA_voZs3XcmngCoAEC,0.0,0,2016-09-30 15:56:05,Obd1andDown,I read this as fantastic breasts and where find them. I was dissapointed.,UCa12QfCV0OpHP2cYVTFfinQ,http://www.youtube.com/channel/UCa12QfCV0OpHP2cYVTFfinQ,0,,,0.5574
3598,UggTW_Y_rws443gCoAEC,1.0,0,2016-09-30 15:54:50,Marc-Olivier Lapointe,potentially the worst CGI I&#39;ve seen in years,UCC7vaeYgYnbIYIp6lau3dug,http://www.youtube.com/channel/UCC7vaeYgYnbIYIp6lau3dug,0,,,-0.6249
3599,UggTW_Y_rws443gCoAEC.8JSasTx-08N8JT0-FTnZgE,,1,2016-09-30 19:43:05,Matheus Villela,"Really? This year we had Suicide Squad, X-men Apocalypse, Tarzan, Batman v Superman,Warcraft...all of them with some pretty questionable CGI. And that's just the major blockbusters, nevermind stuff like Gods of Egypt.",UCfoeZCzYK7WiHAZYSl5mbHQ,http://www.youtube.com/channel/UCfoeZCzYK7WiHAZYSl5mbHQ,1,UggTW_Y_rws443gCoAEC,Marc-Olivier Lapointe,-0.25
3600,UgiQuoTzkDieMngCoAEC,0.0,0,2016-09-30 15:52:01,Aaliya Foondun,I CAN&#39;T WAIT OH MY GOD,UC3ab_97sLVDabl1IuGENJ0g,http://www.youtube.com/channel/UC3ab_97sLVDabl1IuGENJ0g,0,,,0.2732
3601,UggaFlxJ--6Ck3gCoAEC,0.0,0,2016-09-30 15:49:44,danny itsallaboutme280,looks like its gonna be corny to be honest. they could have made it so much more gloomy n darker n dope to in my opinion.,UCkysIR4YDgWB4Oesid8UZdA,http://www.youtube.com/channel/UCkysIR4YDgWB4Oesid8UZdA,0,,,0.5637
3602,UgggM5J3a4cFOngCoAEC,0.0,0,2016-09-30 15:44:04,carmen wong,"where are the beasts???? i only saw one or two throughout the whole trailer......i almost wanted to fast forward this trailer...can you imagine??? <b>didn&#39;t capture my attention, despite being a major HP fan growing up</b>",UCHCzsXc4k5G_Xsgp6HC5nLw,http://www.youtube.com/channel/UCHCzsXc4k5G_Xsgp6HC5nLw,0,,,0.6072
3603,Ugjt2mxs9WLB7ngCoAEC,0.0,1,2016-09-30 15:16:06,Fives,YEEEEEESS!<br />And WHAT THE FUCK is doing The Flash in here??? i bet he traveled back in time to help Mr. Scamander catch all of them Fantastic Beasts :F,UCeVra6d7a7xzWjnA0ozH2kQ,http://www.youtube.com/channel/UCeVra6d7a7xzWjnA0ozH2kQ,0,,,0.4402
3604,Ugi5w7b8J35J4XgCoAEC,0.0,0,2016-09-30 15:10:15,Dawn Wesson,I love that man so much. I love this world so much.,UCxoblq3sz4rs32cI4T7X6lw,http://www.youtube.com/channel/UCxoblq3sz4rs32cI4T7X6lw,0,,,0.8555
3605,UghKjGUjWrLu03gCoAEC,0.0,0,2016-09-30 15:08:37,Regina Nemo,They should have done the Marauders,UCwuD9OHqws-dVu7FkzUmQrQ,http://www.youtube.com/channel/UCwuD9OHqws-dVu7FkzUmQrQ,0,,,0.0
3606,UghJcFX0UAHfJXgCoAEC,0.0,0,2016-09-30 15:00:56,samsara,"Great, another movie where everyone mumbles the whole time.",UCnwoQXH1fajxg6SDdVOPAQg,http://www.youtube.com/channel/UCnwoQXH1fajxg6SDdVOPAQg,0,,,0.6249
3607,UghnwiJkulyvdHgCoAEC,0.0,0,2016-09-30 14:59:02,Debalina Bhattacharya,Can&#39;t wait anymore...,UC8x4cRZjRg0HFJbUohULBsg,http://www.youtube.com/channel/UC8x4cRZjRg0HFJbUohULBsg,0,,,0.0
3608,UgiXJS8aZ4pWKHgCoAEC,0.0,0,2016-09-30 14:58:43,anna Ch.,I can&#39;t wait to see,UC7AXRFJD_S-47tbMdIl9FEg,http://www.youtube.com/channel/UC7AXRFJD_S-47tbMdIl9FEg,0,,,0.0
3609,UggavklaF7KZRHgCoAEC,0.0,0,2016-09-30 14:58:39,Honeycomb tho,I miss Harry Potter,UC55NanKqUSxsMCeUprfyX9g,http://www.youtube.com/channel/UC55NanKqUSxsMCeUprfyX9g,0,,,-0.1531
3610,Ugh5nu6SXeSNyHgCoAEC,0.0,0,2016-09-30 14:58:01,Eldwurm,"so i see a dragon, nundu, hippogrif, a freaking big rhinoceros the erumpent i suppose, somethin that looks like kirin/qilin, the tree dweller that i forgot it&#39;s name...<br />well can&#39;t wait to see it",UCFcrpKnOTPKVjmUlCghVZFg,http://www.youtube.com/channel/UCFcrpKnOTPKVjmUlCghVZFg,0,,,-0.0
